SatVenus.ElapsedSecs,SatVenus.ElapsedDays,SatVenus.VenusMJ2000Eq.X,SatVenus.VenusMJ2000Eq.Y,SatVenus.VenusMJ2000Eq.Z,SatVenus.VenusMJ2000Eq.VX,SatVenus.VenusMJ2000Eq.VY,SatVenus.VenusMJ2000Eq.VZ,SatVenus.Venus.VelApoapsis,SatVenus.Venus.VelPeriapsis,SatVenus.Venus.SMA,SatVenus.Venus.RadPer,SatVenus.Venus.ECC,SatVenus.VenusMJ2000Eq.INC,SatVenus.VenusMJ2000Eq.RAAN,SatVenus.VenusMJ2000Eq.AOP,SatVenus.Venus.OrbitPeriod,SatVenus.Venus.TA
77596.12957,0.898103351,-4193.582536,27124.27797,-81020.12592,-0.089423989,0.57839833,0.818395713,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,188.7144276
80296.12957,0.929353351,-4426.783999,28632.63539,-78655.66009,-0.083198466,0.538131368,0.933662586,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,190.2212789
82996.12957,0.960603351,-4642.157296,30025.67943,-75974.71221,-0.076197487,0.492848725,1.052973951,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,191.796552
85696.12957,0.991853351,-4837.427229,31288.69402,-72965.09997,-0.068280389,0.441640585,1.177292632,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,193.4566015
88396.12957,1.023103351,-5009.882199,32404.14043,-69611.79064,-0.059262136,0.383310123,1.307777147,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,195.221769
91096.12957,1.054353351,-5156.231473,33350.73402,-65896.2822,-0.048895031,0.316255233,1.445852863,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,197.11801
93796.12957,1.085603351,-5272.400359,34102.11953,-61795.75345,-0.036840112,0.23828348,1.593314197,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,199.1793704
96496.12957,1.116853351,-5353.226306,34624.90534,-57281.87756,-0.022620673,0.146311518,1.752475546,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,201.4519114
99196.12957,1.148103351,-5391.990165,34875.6317,-52319.13058,-0.005543272,0.035854127,1.926400707,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,204.0002173
101896.1296,1.179353351,-5379.658908,34795.87259,-46862.32081,0.015444217,-0.099893883,2.119261627,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,206.9188037
104596.1296,1.210603351,-5303.590525,34303.85892,-40852.8829,0.042025819,-0.271824863,2.33691282,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,210.3535196
107296.1296,1.241853351,-5145.153861,33279.08354,-34213.18513,0.077091523,-0.498631395,2.587813649,0.772157907,8.525348488,49348.74397,8196.826379,0.8339,90,98.7887,100,120850.0516,214.5453461
