SatVenus.ElapsedSecs,SatVenus.ElapsedDays,SatVenus.VenusMJ2000Eq.X,SatVenus.VenusMJ2000Eq.Y,SatVenus.VenusMJ2000Eq.Z,SatVenus.VenusMJ2000Eq.VX,SatVenus.VenusMJ2000Eq.VY,SatVenus.VenusMJ2000Eq.VZ,SatVenus.Venus.VelApoapsis,SatVenus.Venus.VelPeriapsis,SatVenus.Venus.SMA,SatVenus.Venus.RadPer,SatVenus.Venus.ECC,SatVenus.VenusMJ2000Eq.INC,SatVenus.VenusMJ2000Eq.RAAN,SatVenus.VenusMJ2000Eq.AOP,SatVenus.Venus.OrbitPeriod,SatVenus.Venus.TA
205335.6133,2.376569599,7599.255554,-49172.0812,58827.70843,0.253073257,-1.637353141,-1.214287937,1.914550033,2.200621458,77104.95766,71744.90763,0.069516283,89.99946516,98.78585587,36.84922965,236023.9854,93.37494306
208035.6133,2.407819599,8262.40319,-53462.53899,55400.42887,0.237974523,-1.539646133,-1.323079846,1.91455017,2.200582351,77106.32243,71746.86208,0.069507405,89.99943929,98.78588424,36.86411692,236030.252,97.45400346
210735.6133,2.439069599,8883.434507,-57480.45266,51690.54522,0.22189412,-1.435585955,-1.423576141,1.91454735,2.200538445,77107.97445,71749.10827,0.06949821,89.99940462,98.78591724,36.88161751,236037.8375,101.4902208
213435.6133,2.470319599,9459.845347,-61209.61562,47720.81786,0.204940224,-1.325872596,-1.515518656,1.914542322,2.200489863,77109.87931,71751.62707,0.069488531,89.99936037,98.78595379,36.90144025,236046.5841,105.4849491
216135.6133,2.501569599,9989.421457,-64635.69729,43514.62424,0.187219296,-1.211194978,-1.598707657,1.914535774,2.20043692,77111.99834,71754.39081,0.069478261,89.99930593,98.78599274,36.9232539,236056.3142,109.4397332
218835.6133,2.532819599,10470.23305,-67746.20789,39095.80777,0.168835508,-1.092227197,-1.672996874,1.91452831,2.20038012,77114.2895,71757.36368,0.069467356,89.99924082,98.78603282,36.94670007,236066.8349,113.3562775
221535.6133,2.564069599,10900.628,-70530.45433,34488.54021,0.149890284,-0.969625617,-1.738288565,1.914520437,2.200320154,77116.70827,71760.50239,0.069455842,89.9991648,98.78607275,36.97140642,236077.9418,117.2364174
224235.6133,2.595319599,11279.22391,-72979.48928,29717.19707,0.130481976,-0.844026725,-1.794528731,1.914512551,2.200257878,77119.2086,71763.7571,0.069443808,89.99907777,98.78611118,36.99699966,236089.4233,121.0820909
226935.6133,2.626569599,11604.89954,-75086.05536,24806.24582,0.110705635,-0.716045659,-1.841702542,1.914504938,2.200194301,77121.74375,71767.07248,0.069431408,89.99897983,98.78614677,37.02311792,236101.0649,124.8953127
229635.6133,2.657819599,11876.78567,-76844.52619,19780.14595,0.090652874,-0.586275333,-1.879830036,1.914497772,2.200130548,77124.26717,71770.38906,0.069418852,89.99887129,98.7861782,37.04942192,236112.6527,128.6781507
